Actual,Predicted
735232326.7967069,735626645.5352335
696866621.825498,697142509.6408958
970619500.9061614,973007420.9531534
690356912.6380879,690391674.673361
200985143.7899756,200841061.0418009
282149444.1094264,273329977.0005051
1343075684.725325,1343716055.4985619
169924512.35367474,169974040.97612035
305593900.04650015,305594988.16897494
229505028.79929107,229496496.69370738
50485417.36453411,50485610.952635266
179045733.2931726,178896219.55311322
233658229.3474927,233663181.6538001
308943258.06477225,308949375.0689132
355457634.3927191,355450731.71764165
276063502.83381754,275971240.6842761
411455436.2659005,411456482.520614
239678562.64129397,239701751.71959555
254656005.2305455,254695321.30102223
400041856.172145,400031766.03204423
284288053.02391326,284309069.56493497
387445840.7643303,387449499.95981383
216321162.75054863,216329367.0366708
295826226.1070825,295820654.9683633
370005604.219134,370005190.5951604
271087931.85445875,270847247.8193352
334216216.92608494,334019195.92479765
291000210.4985,290829653.6345011
620641532.742322,620637911.3093696
118002628.51959588,117846953.62894467
493248220.8865938,493038016.2250491
765431361.5213705,766120252.3763878
89083586.5383833,88661756.06850393
360810096.8433742,360827052.8396539
120821554.41905531,120818327.10680772
182251467.3358142,182236047.23340428
351779966.6429446,351741729.2592006
512306626.43400896,512337058.85438406
52996304.06309767,52881246.5278574
145002352.42880583,144992303.0610021
413469464.8106512,413465517.6084856
291304749.37979084,291321323.6983605
592472807.390885,592339114.1681696
323732017.493576,323850437.408625
60861252.028579466,60958035.974958904
72324744.87759015,72262502.90837446
1281343613.0736291,1284146138.370643
514475464.428776,515839169.8071191
56775699.10645173,56774258.08877059
437111276.9137258,437108324.53807074
335852568.75263023,335865103.6061323
163801194.0131867,163968562.07434657
312420266.2730724,312430195.0427488
352652104.2055714,352651222.7613928
327373142.8277701,327278665.9483172
50858244.53569463,50861338.58926552
292981408.37486655,292973133.4498675
410153475.8162875,410153464.2944363
167041078.6598124,167096086.8795257
546437103.8724643,547061879.1189163
127372731.59623878,127365110.19404113
549827894.0861192,549897535.1685747
630193338.2785556,630133379.310449
333546017.1948788,333554492.1946368
304282714.54729635,304319429.64465696
57745861.92892936,58291545.47957976
40329140.98025256,40333544.40916488
328951566.672317,328958424.3012804
178764061.20238176,178754911.97158626
458709299.2346402,458625041.9695551
342402578.52953446,342405600.0682036
229547720.52180144,229592000.37773377
613608306.1773285,613609557.0682588
686761822.3130517,686109337.4083226
227538963.33738005,227543150.77987045
68018492.49037619,68015218.77389038
429438561.4992185,429434645.3635678
389835180.7641533,389839548.80264723
304572172.42217773,304575985.41275465
98400886.1701309,98409218.07115537
336424361.0208856,336427300.2257937
718621788.8885564,718567074.0202637
163504546.51451913,163429799.22111773
921560235.3893888,921825391.0700967
308722318.4132066,308724943.2569109
32961817.00883337,32914961.854290657
261349150.78655037,261353355.25570762
494830941.52198726,494849499.27589506
415598199.79824114,415663837.48289084
268852568.5054413,268823502.304205
264447767.33514792,264455532.2910933
325606068.493747,325603430.15882844
304700250.6340616,304705400.70978624
345112153.18005013,345103460.4337986
410773053.5191747,410652365.43747354
350760365.8382166,350752122.786508
128415787.42253304,128410072.31425266
427506932.0181817,427509696.7792408
626532718.6147591,626505687.880619
404513074.6553387,404515838.9083677
151896152.44581422,151896488.20711765
369140497.15600085,369495733.0379848
629972740.699192,630329285.6163857
157389111.34327856,157373754.7434739
85721273.50433335,85695193.23518857
451232165.11128914,450895429.19868624
425155021.289694,425161593.1731211
300869211.3565979,300877894.21981055
756191918.6016486,755859765.9949814
229205618.78608507,229167576.74099773
692351689.2698674,692358976.1558876
522205368.919104,522134079.540895
253290068.14158672,253286348.70243552
112007206.19135869,112016283.16691779
157378818.03142488,157368227.45240355
361967569.04479706,361976279.7796896
381228256.2710604,381376040.39929605
162655429.19966272,162657960.32841668
48254245.89591835,48151786.97663964
422360050.46729547,422521684.39318687
66541969.62554788,66533196.62065239
364733757.27444565,364730891.1776374
444398702.52894765,444400728.19645464
146857967.70425192,146851065.1613365
442447712.6988941,442424359.50520164
301192833.23373747,301189668.68561983
388660263.7114269,388522303.1183944
124407384.0311863,124410869.74899803
309417589.2701259,309369368.03485686
432495540.16754216,432634564.8962939
332929164.0698317,332939913.3281644
38030974.314779535,38369735.28444855
267913726.8941045,267730624.83863613
438377257.12985337,438393687.64401275
282442408.99361664,282439180.86440617
283990092.396605,265655171.42220008
216266548.25914413,216285117.75321984
189030545.20153183,189051642.56690466
194793426.07534692,194788804.8669962
419011628.893238,419025227.2846557
183209556.01739383,183216147.04524508
348697258.4054646,348701844.5427415
382886235.6404475,382890078.7966128
257200808.7334004,257195889.3753256
595408574.5999438,595431565.2808939
1492571808.8467634,1494906718.5190015
326712842.5404928,326711946.58100057
246478030.9743724,246472762.9577056
380103757.9180113,380098796.9927406
422328556.41413015,422337264.37935823
180534209.3768317,180549928.1461131
47336008.96540788,47337271.18061338
397160316.0197874,397171185.2303905
181881876.5224084,181885582.2149392
529462745.2246007,529338300.80636144
530627392.0199288,530556404.5653754
30984863.436414868,30987600.95994932
224408755.97432685,224406909.51304188
345118640.94099367,345177942.2373712
245168092.7753585,245253268.84598422
330033596.9001514,330038229.9676001
1037789081.5234866,1038441368.9619279
238076293.4218098,238048492.89791268
374856769.6251984,374854844.1997607
263768384.882005,263690959.86669272
1256560100.2787576,1255831966.2641604
92594061.22979468,92605461.11964382
91821026.29140152,91791588.1055792
719186387.2126856,719144057.2814898
426826621.2915054,427048627.87524056
421912833.1198424,421968815.5274256
252149352.748476,252172401.1556819
214565990.65677223,214561829.32162857
349331980.99628127,349429252.4942843
248435572.952434,248493774.2846558
113675797.37313536,113674875.69498496
219453178.3911909,219495515.68167233
556174382.7260668,556722794.3351982
125787609.28322949,125782004.24986418
172061317.95321473,172090353.56703994
193658698.95609492,193665897.3537324
53554161.236101314,53662512.14409013
280348816.4359435,280378097.6883125
577624134.0945106,577548765.9955988
106011162.30661006,105689287.85993126
219980371.40955585,219996964.56643158
300927666.6538893,300963812.58446294
126330769.86823252,126595329.908764
225851971.8096804,225941566.8257429
274592863.81322134,274574868.48442644
315672539.4173042,315657462.1980184
843077362.8397986,843347247.6915637
551100436.3571026,551209919.4928666
283317877.6587726,283145934.1105571
395844273.7598129,395854661.93836474
784633918.0702026,784297535.403978
230514641.89188915,230487354.5814768
119150460.09855635,119138006.53953882
360791941.8911364,360771929.63955426
140145049.21755546,140147361.94558007
281966803.8637158,282633081.90729094
398835350.09776247,398783797.64784265
124247433.05528824,124251097.62477173
305789221.04924583,305789820.07999694
55623261.23276855,55619843.19207597
10791277.587605895,12604985.7007381
54466953.93408234,54478839.77313631
381051360.4266232,381092624.55117136
91368592.3848378,91372982.58032377
399221874.2600735,399228428.6623113
114472761.33506286,115151920.30069536
368781142.4481796,368744721.3153556
397517951.3110976,397519351.7319596
414637246.4213865,414639299.7865364
100408194.08917236,100384985.1872998
216535796.88195172,216524362.81848168
289987134.4271958,289988748.22382635
392513254.19242704,392341951.07719094
158990995.6275198,159005662.8149909
600218258.4661561,600130915.9138814
159481245.19185153,159479646.09031537
183381554.03856635,183379678.4060144
351540860.44152594,351539157.0586032
177186295.24976975,177284740.94363663
332963991.26025736,332963486.24089605
252999832.26777396,253173394.81740543
395549435.6234084,395544863.1321354
367097562.5606207,366807380.1817934
242513106.4674038,242516533.1037628
458210793.5314735,458406562.4381746
216304453.17359707,216316074.68379024
338949665.55151075,338962742.3947012
284333409.296046,284405462.63524574
346696436.78377527,346747674.9017899
313038987.7524296,313043341.54940134
215722889.2371932,215720532.47790924
416007096.43983626,416014434.3970702
263804594.75685772,263799304.82716054
434687811.9655416,434834664.59324425
160416211.93797377,160424887.64686525
559849164.4339129,559906897.7480694
434826402.1593106,435073674.3552714
704740363.7569251,704912538.6380823
484557035.3320716,484410403.160556
337332939.4309143,337292591.6163074
271928603.7198579,272294441.721612
581800229.781313,581786603.5744681
322759082.8985148,320534604.99075246
333082290.1521865,333133785.4636869
126460122.13872728,126450562.80639118
514056586.99377793,514237708.3020707
308743106.3488416,308688075.2546905
233786650.1657981,233783805.2541196
117528426.83526206,117521111.30272354
567653548.9918908,567701606.0558125
34403288.960423775,34387538.83893729
419584581.97729313,419582838.8829888
103763795.27857576,103842970.66370107
38360258.235554695,38355538.44061309
32452550.858312044,32522502.1762915
98164273.606104,98170781.80960287
440168418.86258894,440184128.6379364
296818605.6522323,296802994.04066473
418772587.09515846,418770761.0297316
887640990.7156252,887441339.9589914
54214063.77125608,54219374.19694925
80380439.51439744,80397573.30230911
151159609.62207556,151157191.5808956
363766349.4530694,363750400.85757846
429768671.9133089,429772414.8754415
140644084.19596586,140643592.45538425
323627751.07027555,323566632.45508707
636377226.9999995,636361063.3587798
705248721.124833,705399860.9954907
155199423.1355341,155198489.9598488
139425857.92826092,139430525.78064704
175852335.37601846,176443792.68469724
306003584.36848056,306006216.9289561
48982944.77310284,49001336.00279405
153209346.33085883,153219275.64507547
109199564.752387,109219900.42190799
158990877.73228917,159002059.30765876
200056334.41030487,200049356.8942331
257817993.12427455,257813820.1536816
502221543.49439335,502127487.1081574
272208567.47709215,272210990.3436284
882526687.2985218,883774404.6980258
416261061.6025329,416185714.06421846
394008299.8233927,394024227.4157818
810105533.05019,810329527.5149574
179908669.79372674,179895966.26789448
109440689.42147456,109462513.49584179
167841313.67783865,167846010.2403247
226301158.42523932,226293295.91960222
265727336.90615663,265802882.6013443
366393165.4111112,366663421.765653
99015668.7289967,99019668.52895741
136465084.2726785,136466658.0202511
457583404.9695495,457585879.42453355
131110194.92531615,131117236.84755884
426120534.92189753,426129411.22736204
663339755.9841256,663374806.7028723
180740233.3973766,180724427.6327223
420308940.86253726,420149036.98538756
365576372.0026636,365574919.6990537
176481786.35444167,176471221.02956554
75372733.08896537,76381770.64757635
147714313.4026575,147699085.1598398
368413544.0604796,368410083.3807049
303707814.9216892,303684615.14647365
485244251.8834733,485188203.2741314
128697054.07493532,128584968.10174765
22212521.08504357,22074906.598450713
650825422.9109606,650445462.940052
139719606.3540233,139679822.47273952
29476527.21590077,29608205.630957022
56333154.7364239,56371452.67674922
145274133.0709471,145947753.75405383
604786979.7528433,604623060.4519877
168132156.99788225,168194377.57184255
376603689.7710412,376646599.3218292
348196463.9237613,348194746.35559464
265644363.077238,265651210.94032338
474540383.30961937,474564707.67035615
371308695.287057,371435656.19688725
271998115.5199147,271857456.4847706
391332014.4439434,391420490.8853453
50958765.63561364,51368997.870333046
1189732635.2250595,1189744316.840754
444689341.6772968,444923253.6556811
327733504.3891804,327731682.9379445
197415768.661475,197318988.63009694
282827704.2629327,282860397.1252283
169641272.10918397,169628703.11738786
134494173.24217567,134487310.1859032
49882323.846739255,49874533.50288745
398017702.3298515,397996913.238051
104207852.19639418,102087800.06038174
37891441.89969531,37857901.350596465
166232253.67713225,166232567.20957166
111197177.4592324,111196396.13479139
133730079.84321548,132774474.10919392
344482354.9500401,344491017.03952956
863303609.2152592,863706023.3612113
330874597.5550171,330932191.7299751
132059448.91224147,131627509.68364352
408027671.9750196,408037522.2907637
52652303.28635778,52653256.89000728
520670231.6078042,520592886.77797514
693638296.0041134,693507764.5322989
